mapa\referencja,1,2,4,5,6,7
1,20,0,0,0,0,0
2,45,68,0,19,0,0
4,1,1,77,4,0,18
5,161,16,0,60,3,0
6,0,1,0,0,85,0
7,97,9,2,0,1,63
