mapa\referencja,1,2,4,5,6,7
1,216,0,0,0,0,1
2,90,80,0,49,1,0
4,6,9,74,7,1,22
5,2,5,0,27,0,0
6,0,1,0,0,87,0
7,10,0,5,0,0,58
