Run_ID,Wariant,Stan,Raster,Zakres,Lp.,Metoda,Algorytm,Klasa,PA_%,UA_%,F1_%
1456_poprawny_L2A_roi,1456,poprawny,L2A,roi,1,PCA Reconstruction,random forest,1,91.1111,88.9157,90.0000
1456_poprawny_L2A_roi,1456,poprawny,L2A,roi,1,PCA Reconstruction,random forest,4,97.4684,65.8120,78.5714
1456_poprawny_L2A_roi,1456,poprawny,L2A,roi,1,PCA Reconstruction,random forest,5,74.7191,95.6835,83.9117
1456_poprawny_L2A_roi,1456,poprawny,L2A,roi,1,PCA Reconstruction,random forest,6,88.7640,98.7500,93.4911
1456_poprawny_L2A_roi,1456,poprawny,L2A,roi,2,Poziom bazowy,random forest,1,91.1111,88.7019,89.8904
1456_poprawny_L2A_roi,1456,poprawny,L2A,roi,2,Poziom bazowy,random forest,4,97.4684,65.8120,78.5714
1456_poprawny_L2A_roi,1456,poprawny,L2A,roi,2,Poziom bazowy,random forest,5,74.1573,95.6522,83.5443
1456_poprawny_L2A_roi,1456,poprawny,L2A,roi,2,Poziom bazowy,random forest,6,88.7640,98.7500,93.4911
1456_poprawny_L2A_roi,1456,poprawny,L2A,roi,3,GMM,random forest,1,91.1111,88.7019,89.8904
1456_poprawny_L2A_roi,1456,poprawny,L2A,roi,3,GMM,random forest,4,97.4684,65.8120,78.5714
1456_poprawny_L2A_roi,1456,poprawny,L2A,roi,3,GMM,random forest,5,74.1573,95.6522,83.5443
1456_poprawny_L2A_roi,1456,poprawny,L2A,roi,3,GMM,random forest,6,88.7640,98.7500,93.4911
1456_poprawny_L2A_roi,1456,poprawny,L2A,roi,4,Mahalanobis,random forest,1,91.3580,88.5167,89.9149
1456_poprawny_L2A_roi,1456,poprawny,L2A,roi,4,Mahalanobis,random forest,4,97.4684,65.8120,78.5714
1456_poprawny_L2A_roi,1456,poprawny,L2A,roi,4,Mahalanobis,random forest,5,73.5955,96.3235,83.4395
1456_poprawny_L2A_roi,1456,poprawny,L2A,roi,4,Mahalanobis,random forest,6,88.7640,98.7500,93.4911
1456_poprawny_L2A_roi,1456,poprawny,L2A,roi,5,HotellingT2,random forest,1,91.3580,88.5167,89.9149
1456_poprawny_L2A_roi,1456,poprawny,L2A,roi,5,HotellingT2,random forest,4,97.4684,65.8120,78.5714
1456_poprawny_L2A_roi,1456,poprawny,L2A,roi,5,HotellingT2,random forest,5,73.5955,96.3235,83.4395
1456_poprawny_L2A_roi,1456,poprawny,L2A,roi,5,HotellingT2,random forest,6,88.7640,98.7500,93.4911
1456_poprawny_L2A_roi,1456,poprawny,L2A,roi,6,IsolationForest,random forest,1,91.3580,88.5167,89.9149
1456_poprawny_L2A_roi,1456,poprawny,L2A,roi,6,IsolationForest,random forest,4,97.4684,65.8120,78.5714
1456_poprawny_L2A_roi,1456,poprawny,L2A,roi,6,IsolationForest,random forest,5,73.5955,96.3235,83.4395
1456_poprawny_L2A_roi,1456,poprawny,L2A,roi,6,IsolationForest,random forest,6,88.7640,98.7500,93.4911
1456_poprawny_L2A_roi,1456,poprawny,L2A,roi,7,kNN,random forest,1,91.3580,88.5167,89.9149
1456_poprawny_L2A_roi,1456,poprawny,L2A,roi,7,kNN,random forest,4,97.4684,65.8120,78.5714
1456_poprawny_L2A_roi,1456,poprawny,L2A,roi,7,kNN,random forest,5,73.5955,96.3235,83.4395
1456_poprawny_L2A_roi,1456,poprawny,L2A,roi,7,kNN,random forest,6,88.7640,98.7500,93.4911
1456_poprawny_L2A_roi,1456,poprawny,L2A,roi,8,OneClassSVM,random forest,1,91.3580,88.5167,89.9149
1456_poprawny_L2A_roi,1456,poprawny,L2A,roi,8,OneClassSVM,random forest,4,97.4684,65.8120,78.5714
1456_poprawny_L2A_roi,1456,poprawny,L2A,roi,8,OneClassSVM,random forest,5,73.5955,96.3235,83.4395
1456_poprawny_L2A_roi,1456,poprawny,L2A,roi,8,OneClassSVM,random forest,6,88.7640,98.7500,93.4911
1456_poprawny_L2A_roi,1456,poprawny,L2A,roi,9,Band Z-score,random forest,1,91.6049,88.5442,90.0485
1456_poprawny_L2A_roi,1456,poprawny,L2A,roi,9,Band Z-score,random forest,4,97.4684,65.8120,78.5714
