mapa\referencja,1,3,4,5,6,7
1,204,3,0,2,1,0
3,5,81,0,1,0,0
4,1,0,77,1,2,31
5,32,12,0,155,7,0
6,0,0,0,1,78,0
7,82,0,2,18,1,50
