mapa\referencja,1,3,4,5,6,7
1,229,6,0,3,1,0
3,0,38,0,1,0,0
4,2,0,77,7,2,36
5,17,52,0,154,6,0
6,0,0,0,1,79,0
7,76,0,2,12,1,45
