mapa\referencja,1,3,4,5,6,7
1,242,8,0,30,3,0
3,3,75,0,1,0,0
4,1,0,77,3,2,35
5,1,11,0,134,0,0
6,0,0,0,1,83,0
7,77,2,2,9,1,46
