mapa\referencja,1,3,4,5,6,7
1,242,8,0,31,3,0
3,2,73,0,1,0,0
4,1,0,77,3,2,34
5,3,13,0,133,0,0
6,0,0,0,1,83,0
7,76,2,2,9,1,47
