Run_ID,Wariant,Stan,Raster,Zakres,Lp.,Metoda,Algorytm,DA_%,Kappa,Makro_PA_%,Makro_UA_%,Makro_F1_%,Niesklasyfikowane,Usuniete_px,Czas_s,Blad
1456_zbledami_L1C_class,1456,zbledami,L1C,class,1,Robust Mahalanobis,random forest,82.8229,0.7436,89.0655,82.0118,84.3711,0,2093,35.7,
1456_zbledami_L1C_class,1456,zbledami,L1C,class,2,PCA Mahalanobis,random forest,82.2903,0.7360,87.8601,85.7428,85.1450,0,1645,37.0,
1456_zbledami_L1C_class,1456,zbledami,L1C,class,3,EllipticEnvelope,random forest,78.6951,0.6888,86.9576,82.9063,82.5126,0,1019,36.8,
1456_zbledami_L1C_class,1456,zbledami,L1C,class,4,SAM,random forest,74.5672,0.6394,86.0274,78.8724,78.5043,0,1019,37.8,
1456_zbledami_L1C_class,1456,zbledami,L1C,class,5,IQR,random forest,74.3009,0.6318,84.3138,82.0177,79.7095,0,841,36.9,
1456_zbledami_L1C_class,1456,zbledami,L1C,class,6,MAD,random forest,73.5020,0.6214,83.8030,82.7589,79.5229,0,590,37.4,
1456_zbledami_L1C_class,1456,zbledami,L1C,class,7,IsolationForest,random forest,72.3036,0.6086,84.3281,80.0441,78.0233,0,1019,36.4,
1456_zbledami_L1C_class,1456,zbledami,L1C,class,8,Erosion,random forest,71.7710,0.6033,84.0812,78.3941,76.8652,0,1645,38.3,
1456_zbledami_L1C_class,1456,zbledami,L1C,class,9,OneClassSVM,random forest,71.6378,0.6012,84.2741,79.6018,77.4592,0,1022,36.8,
1456_zbledami_L1C_class,1456,zbledami,L1C,class,10,GMM,random forest,71.5047,0.5993,84.2124,79.4816,77.3777,0,1019,36.9,
1456_zbledami_L1C_class,1456,zbledami,L1C,class,11,LOF,random forest,71.3715,0.5997,84.7912,77.6151,76.6683,0,1019,38.4,
1456_zbledami_L1C_class,1456,zbledami,L1C,class,12,PCA Reconstruction,random forest,71.3715,0.5993,84.4054,78.8960,76.8940,0,1019,37.4,
1456_zbledami_L1C_class,1456,zbledami,L1C,class,13,kNN,random forest,71.2383,0.5963,83.9917,79.9959,77.3574,0,1018,36.8,
1456_zbledami_L1C_class,1456,zbledami,L1C,class,14,HotellingT2,random forest,71.1052,0.5949,84.1060,79.3643,77.0477,0,621,37.9,
1456_zbledami_L1C_class,1456,zbledami,L1C,class,15,Band Z-score,random forest,70.9720,0.5937,84.2278,79.3641,77.1013,0,164,37.4,
1456_zbledami_L1C_class,1456,zbledami,L1C,class,16,Mahalanobis,random forest,70.4394,0.5872,83.8760,79.3160,76.6221,0,538,37.4,
1456_zbledami_L1C_class,1456,zbledami,L1C,class,17,Poziom bazowy,random forest,68.7084,0.5674,82.3973,75.0224,73.4991,0,0,41.2,
1456_zbledami_L1C_class,1456,zbledami,L1C,class,18,Percentile,random forest,59.3875,0.4552,77.0592,67.8552,65.5818,0,2901,36.2,
