Run_ID,Wariant,Stan,Raster,Zakres,Algorytm,Najlepsza_konfiguracja,DA_bazowa_%,DA_najlepsza_%,Delta_DA_pp,b,c,test,p,p_Holm_lokalny,Istotne_005_lokalnie,Zmiany_komorek
12456_poprawny_L2A_roi,12456,poprawny,L2A,roi,random forest,kNN,84.2876,84.6871,+0.3995,0,3,dwumianowy,0.25,0.25,nie,"C[5,2]: 14->14"
