mapa\referencja,1,2,3,4,5,6,7
1,85,0,1,0,0,0,0
2,23,64,0,0,7,0,2
3,114,5,88,0,21,7,0
4,1,2,0,78,0,1,26
5,47,23,7,1,55,1,0
6,0,1,0,0,0,80,0
7,54,0,0,0,0,0,53
