mapa\referencja,1,2,3,4,5,6,7
1,2,0,0,0,0,0,0
2,14,64,1,0,6,0,1
3,160,9,89,0,32,7,2
4,1,1,0,77,0,0,32
5,8,19,5,1,45,1,0
6,0,2,0,1,0,81,0
7,139,0,1,0,0,0,46
