mapa\referencja,1,2,3,4,5,6,7
1,39,0,1,0,0,0,0
2,4,58,1,0,4,0,1
3,61,8,87,0,26,8,1
4,1,2,0,78,0,0,32
5,124,26,7,1,53,1,0
6,0,1,0,0,0,80,0
7,95,0,0,0,0,0,47
