mapa\referencja,1,2,3,4,5,6,7
1,37,0,1,0,0,0,0
2,65,67,0,0,8,0,0
3,172,14,88,0,39,6,0
4,0,1,0,77,0,0,31
5,2,9,7,0,36,0,0
6,0,1,0,0,0,82,0
7,48,3,0,2,0,1,50
