mapa\referencja,1,2,3,4,5,6,7
1,69,0,1,0,0,0,0
2,38,70,0,0,7,0,1
3,45,7,84,0,32,7,0
4,1,2,0,77,0,2,28
5,116,14,10,0,44,0,0
6,0,0,0,0,0,79,0
7,55,2,1,2,0,1,52
