mapa\referencja,1,2,3,4,5,6,7
1,79,0,1,0,0,0,0
2,116,79,2,1,15,0,2
3,75,3,90,0,35,7,0
4,0,2,0,77,0,2,24
5,0,11,3,0,33,1,0
6,0,0,0,0,0,79,0
7,54,0,0,1,0,0,55
