mapa\referencja,1,2,3,4,5,6,7
1,3,0,1,0,0,0,0
2,11,54,1,0,5,0,0
3,45,1,87,0,21,7,1
4,2,1,0,76,0,0,37
5,119,37,7,1,56,1,1
6,0,2,0,2,1,81,0
7,144,0,0,0,0,0,42
