mapa\referencja,1,2,3,4,5,6,7
1,77,0,1,0,0,0,0
2,139,77,4,0,13,0,1
3,9,3,80,0,33,7,0
4,0,2,0,77,0,2,26
5,13,12,10,0,37,0,0
6,0,0,0,0,0,79,0
7,86,1,1,2,0,1,54
