mapa\referencja,1,2,3,4,5,6,7
1,5,0,1,0,0,0,0
2,10,57,0,0,5,0,1
3,94,8,89,0,23,7,1
4,2,2,0,79,0,0,33
5,76,27,6,0,55,1,0
6,0,1,0,0,0,81,0
7,137,0,0,0,0,0,46
