mapa\referencja,1,2,3,4,5,6,7
1,9,0,0,0,0,0,0
2,6,53,0,0,4,0,1
3,102,8,89,0,26,7,1
4,2,2,0,79,0,0,29
5,68,30,6,0,53,1,0
6,0,1,0,0,0,81,0
7,137,1,1,0,0,0,50
