Run_ID,Wariant,Stan,Raster,Zakres,Algorytm,Najlepsza_konfiguracja,DA_bazowa_%,DA_najlepsza_%,Delta_DA_pp,b,c,test,p,p_Holm_lokalny,Istotne_005_lokalnie,Zmiany_komorek
14567_zbledami_L1C_class,14567,zbledami,L1C,class,random forest,IQR,49.8003,64.9800,+15.1798,13,127,chi2 (poprawka na ciągłość),1.29392e-21,1.29392e-21,TAK,"C[7,1]: 144->37; C[5,1]: 176->186"
