Run_ID,Wariant,Stan,Raster,Zakres,Algorytm,Najlepsza_konfiguracja,DA_bazowa_%,DA_najlepsza_%,Delta_DA_pp,b,c,test,p,p_Holm_lokalny,Istotne_005_lokalnie,Zmiany_komorek
124567_zbledami_L2A_class,124567,zbledami,L2A,class,random forest,SAM,76.9640,81.7577,+4.7936,24,60,chi2 (poprawka na ciągłość),0.000134095,0.000134095,TAK,"C[1,7]: 1->0; C[7,1]: 76->37; C[5,1]: 3->2; C[5,2]: 40->29"
