Run_ID,Wariant,Stan,Raster,Zakres,Lp.,Metoda,Algorytm,DA_%,Kappa,Makro_PA_%,Makro_UA_%,Makro_F1_%,Niesklasyfikowane,Usuniete_px,Czas_s,Blad
13456_zbledami_L1C_roi,13456,zbledami,L1C,roi,1,PCA Mahalanobis,random forest,76.6234,0.6837,82.8731,77.5537,78.5990,0,2366,41.5,
13456_zbledami_L1C_roi,13456,zbledami,L1C,roi,2,LOF,random forest,76.0331,0.6801,84.0071,76.5672,77.9873,0,1174,43.7,
13456_zbledami_L1C_roi,13456,zbledami,L1C,roi,3,SAM,random forest,75.6789,0.6755,84.2381,76.5885,78.1524,0,1174,42.6,
13456_zbledami_L1C_roi,13456,zbledami,L1C,roi,4,Percentile,random forest,74.6163,0.6592,81.9630,75.0332,76.5270,0,3423,42.6,
13456_zbledami_L1C_roi,13456,zbledami,L1C,roi,5,PCA Reconstruction,random forest,74.0260,0.6577,83.4525,74.5093,76.0108,0,1174,45.2,
13456_zbledami_L1C_roi,13456,zbledami,L1C,roi,6,Erosion,random forest,73.9079,0.6538,83.9231,77.7476,78.3055,0,1998,42.5,
13456_zbledami_L1C_roi,13456,zbledami,L1C,roi,7,kNN,random forest,73.6718,0.6516,83.4257,76.2093,77.0693,0,1173,43.6,
13456_zbledami_L1C_roi,13456,zbledami,L1C,roi,8,OneClassSVM,random forest,73.0815,0.6446,82.9582,74.6742,75.9280,0,1189,43.1,
13456_zbledami_L1C_roi,13456,zbledami,L1C,roi,9,IsolationForest,random forest,72.7273,0.6386,82.3589,75.0873,76.1552,0,1174,42.6,
13456_zbledami_L1C_roi,13456,zbledami,L1C,roi,10,Mahalanobis,random forest,72.3731,0.6375,82.9798,74.2665,75.3541,0,499,45.2,
13456_zbledami_L1C_roi,13456,zbledami,L1C,roi,11,GMM,random forest,71.3105,0.6244,82.2041,73.5165,74.6064,0,1174,44.6,
13456_zbledami_L1C_roi,13456,zbledami,L1C,roi,12,HotellingT2,random forest,70.9563,0.6204,82.1834,73.7208,74.4679,0,454,44.7,
13456_zbledami_L1C_roi,13456,zbledami,L1C,roi,13,Poziom bazowy,random forest,70.8383,0.6195,81.8391,72.4333,73.7739,0,0,44.8,
13456_zbledami_L1C_roi,13456,zbledami,L1C,roi,14,Band Z-score,random forest,70.4841,0.6147,82.0488,73.8475,74.4079,0,305,45.2,
13456_zbledami_L1C_roi,13456,zbledami,L1C,roi,15,EllipticEnvelope,random forest,70.4841,0.6132,81.9199,75.1280,75.2375,0,1179,43.1,
13456_zbledami_L1C_roi,13456,zbledami,L1C,roi,16,IQR,random forest,70.3660,0.6099,81.0175,75.4940,75.2350,0,1601,43.1,
13456_zbledami_L1C_roi,13456,zbledami,L1C,roi,17,MAD,random forest,70.3660,0.6093,80.4747,75.8068,75.1833,0,1718,41.6,
13456_zbledami_L1C_roi,13456,zbledami,L1C,roi,18,Robust Mahalanobis,random forest,70.0118,0.6064,81.5186,76.0950,75.6002,0,2505,41.5,
