mapa\referencja,1,3,4,5,6,7
1,269,4,1,12,1,0
3,9,88,0,8,0,0
4,1,0,75,2,2,31
5,6,3,0,152,3,0
6,0,0,0,1,83,0
7,39,1,3,3,0,50
