mapa\referencja,1,3,4,5,6,7
1,244,2,0,6,1,0
3,6,89,0,5,1,0
4,0,0,75,1,1,31
5,5,3,0,149,4,0
6,0,0,0,1,81,0
7,69,2,4,16,1,50
