mapa\referencja,1,3,4,5,6,7
1,241,4,1,1,0,1
3,7,88,0,18,7,0
4,0,0,75,1,0,32
5,4,3,0,151,1,1
6,0,0,1,5,81,0
7,72,1,2,2,0,47
