mapa\referencja,1,3,4,5,6,7
1,227,6,0,10,1,0
3,8,86,0,27,6,0
4,1,0,75,3,2,30
5,10,3,0,134,1,1
6,0,0,0,0,79,0
7,78,1,4,4,0,50
